usuario_base;vecinos;similaridad
Carlos_;JonSanSK8;3.868296308861846
Carlos_;RafaNasal_leFou;4.8583518791715035
Carlos_;isaac98tm;2.856407290866078
Carlos_;Ivan_Suarez;4.838485604895907
Carlos_;Saba1e7e;7.833090354163441
Carlos_;Klepshydra;6.830466208166412
Carlos_;bander7;7.829235676834767
Carlos_;danielquinn;4.817067658365357
Carlos_;Bracero;3.81460478693154
Carlos_;mrtoldo;3.8010214494653445
danielquinn;Saba1e7e;8.285506437507388
danielquinn;bergmantonioni;10.225022632265743
danielquinn;Klepshydra;13.218929290566747
danielquinn;bander7;6.186066834831471
danielquinn;josetteandriot;4.159113883878759
danielquinn;martasalvador;4.14944532980661
danielquinn;jal90;4.129623925111544
danielquinn;Colmener;3.128450162517738
danielquinn;Batty;11.127522293082189
danielquinn;JepGambardella;14.120276701791312
danielquinn;Lobo_Lopez;8.116046837488751
danielquinn;francorizzo;5.105045302990236
danielquinn;nichedeath;11.102836892911416
danielquinn;FaildeGuionista;7.096026171352664
danielquinn;RachelMyGod;13.0834756171502
danielquinn;SohoVictor;6.077822037737015
danielquinn;paloma55;13.075652428307034
danielquinn;JonSanSK8;8.073988962514846
danielquinn;rafaqc97;5.063719128074255
danielquinn;Ninotchka;14.052095931569172
danielquinn;RafaNasal_leFou;2.0456228107728136
danielquinn;aaleeeex;7.032000342263287
danielquinn;XaviPT;8.029729377056132
danielquinn;DanielEscaners;6.009277451024688
danielquinn;diegoceprez;1.0
danielquinn;carloslara;7.998660279684295
danielquinn;marioquema;1.9970484550678858
danielquinn;fraca1993;2.9961221094759685
danielquinn;Padimo02;8.991330673797817
danielquinn;isaac98tm;5.97804506026621
danielquinn;Didacus;4.971439111531381
danielquinn;fshtravis;9.97107595351533
danielquinn;hobbitillo;7.962101741105204
danielquinn;firejuice;8.954715571906751
danielquinn;synthemesco;10.950640831743199
danielquinn;mabusecaligari;10.948417296717674
danielquinn;utges;12.938195359536888
danielquinn;igortxu;9.931898396634276
danielquinn;ExplodingBoy;2.9294922932589404
danielquinn;Paula_Arantzazu;1.9289809910839883
danielquinn;uryenbg;9.928965458192595
danielquinn;Vareludo;11.925001590906128
danielquinn;alvmb;12.921428501481076
danielquinn;Ruben0;3.917124161246512
danielquinn;mmgarnica;8.916277059987102
danielquinn;mrtoldo;7.915846756853953
danielquinn;MarioIglesias;7.9133856205105575
danielquinn;pele_alvaro;6.907489736162978
danielquinn;Will_llermo;5.907061727480967
danielquinn;jjm_24;12.90291653222164
danielquinn;Alberto87FR;6.900504072244247
danielquinn;ezequiel2517;4.896811974455027
danielquinn;cinesinfin;6.889609411796138
danielquinn;Ivan_Suarez;7.886465942247154
danielquinn;falgarin;7.880258077133969
danielquinn;Pauixitador;8.873754631496144
danielquinn;Angelopoulos;4.8654868354718666
danielquinn;uwugorka;3.841086234698865
danielquinn;austrohungaro;10.840169803596687
danielquinn;Mann_Ohne_Namen;8.831605516844668
danielquinn;Carlos_;4.817067658365357
danielquinn;malala;9.814176594938093
danielquinn;Bracero;6.77245742430039
danielquinn;Faure;10.752165585623967
danielquinn;albertsyco_;9.730862363977035
ezequiel2517;Alberto87FR;5.264249492350159
ezequiel2517;alvmb;4.216434089871126
ezequiel2517;hobbitillo;3.166606065842452
ezequiel2517;Angelopoulos;3.1240244298301074
ezequiel2517;aaleeeex;3.1112162355503745
ezequiel2517;synthemesco;6.107176000848366
ezequiel2517;Ninotchka;4.097612566032469
ezequiel2517;austrohungaro;2.090856940740915
ezequiel2517;mmgarnica;4.089548525573138
ezequiel2517;Carlos_;2.0891818875543215
ezequiel2517;Ivan_Suarez;3.0883882666194378
ezequiel2517;XaviPT;2.087238896000565
ezequiel2517;fshtravis;2.0764896820453203
ezequiel2517;nichedeath;4.067185686087393
ezequiel2517;firejuice;3.0577592508624707
ezequiel2517;jjm_24;3.055953942616524
ezequiel2517;pele_alvaro;3.0451660769878797
ezequiel2517;albertsyco_;5.037277793766187
ezequiel2517;paloma55;3.0366009566494974
ezequiel2517;uryenbg;5.03272238415461
ezequiel2517;Bracero;4.028182602711923
ezequiel2517;Faure;5.021830901988645
ezequiel2517;MarioIglesias;4.019820799228357
ezequiel2517;Mann_Ohne_Namen;2.0188787517982583
ezequiel2517;mabusecaligari;3.002297637021583
ezequiel2517;Paula_Arantzazu;0.0
ezequiel2517;Ruben0;0.0
ezequiel2517;fraca1993;0.0
ezequiel2517;RafaNasal_leFou;0.0
ezequiel2517;Didacus;1.0
ezequiel2517;marioquema;0.0
ezequiel2517;DanielEscaners;1.0
ezequiel2517;francorizzo;1.0
ezequiel2517;rafaqc97;1.0
ezequiel2517;uwugorka;0.0
ezequiel2517;FaildeGuionista;0.0
ezequiel2517;SohoVictor;1.0
ezequiel2517;ExplodingBoy;1.0
ezequiel2517;Colmener;1.0
ezequiel2517;diegoceprez;0.0
ezequiel2517;bander7;1.0
ezequiel2517;martasalvador;0.0
ezequiel2517;falgarin;1.0
ezequiel2517;Will_llermo;1.9989318183487046
ezequiel2517;jal90;1.9892060751657863
ezequiel2517;Klepshydra;6.986239188566825
ezequiel2517;isaac98tm;1.9771805159760103
ezequiel2517;Saba1e7e;1.9701742685752766
ezequiel2517;Padimo02;2.959810191768288
ezequiel2517;Pauixitador;1.9483337828289649
ezequiel2517;josetteandriot;1.925576143491325
ezequiel2517;JepGambardella;3.916182108299283
ezequiel2517;cinesinfin;1.9107371586711492
ezequiel2517;Batty;4.9104388540410175
ezequiel2517;igortxu;4.9079984301828485
ezequiel2517;JonSanSK8;3.901655068519164
ezequiel2517;danielquinn;4.896811974455027
ezequiel2517;bergmantonioni;2.888716301350755
ezequiel2517;carloslara;2.8836848577960095
ezequiel2517;mrtoldo;3.874196717443858
ezequiel2517;Lobo_Lopez;3.8618841895415748
ezequiel2517;utges;4.857072632774298
ezequiel2517;malala;4.856525270486041
ezequiel2517;RachelMyGod;6.818329472628731
ezequiel2517;Vareludo;3.78593967437603
jjm_24;JonSanSK8;12.260555589285811
jjm_24;igortxu;10.218156845691905
jjm_24;Didacus;7.210316924011817
jjm_24;austrohungaro;7.17465049786843
jjm_24;aaleeeex;7.17053342197539
jjm_24;Colmener;5.1646786249423595
jjm_24;Klepshydra;10.158539397240489
jjm_24;nichedeath;13.133711555909859
jjm_24;martasalvador;8.124303352155923
jjm_24;carloslara;10.118248475499502
jjm_24;MarioIglesias;4.110595187411768
jjm_24;paloma55;13.100580828170205
jjm_24;mrtoldo;4.084393501897932
jjm_24;FaildeGuionista;10.080406715526616
jjm_24;SohoVictor;4.064572986254243
jjm_24;Faure;16.0591440365479
jjm_24;ezequiel2517;3.055953942616524
jjm_24;hobbitillo;13.05103935574791
jjm_24;RafaNasal_leFou;7.050217222731624
jjm_24;albertsyco_;16.04964109992841
jjm_24;Paula_Arantzazu;2.0484788379337635
jjm_24;rafaqc97;7.045555522094883
jjm_24;Ivan_Suarez;12.045545142021185
jjm_24;marioquema;3.0419058715978955
jjm_24;Bracero;7.0411152339926595
jjm_24;fshtravis;11.034557797879106
jjm_24;mabusecaligari;8.02466093621293
jjm_24;Lobo_Lopez;10.024213884428022
jjm_24;Batty;14.012903990093532
jjm_24;falgarin;7.011146665831465
jjm_24;utges;18.005739730062256
jjm_24;josetteandriot;1.0
jjm_24;RachelMyGod;10.999801098647854
jjm_24;JepGambardella;14.993155017693011
jjm_24;Ruben0;1.9890514700125472
jjm_24;ExplodingBoy;2.988497403946989
jjm_24;jal90;6.9652680086829895
jjm_24;Will_llermo;8.960837135825166
jjm_24;malala;6.96007568031252
jjm_24;Vareludo;11.95431704224477
jjm_24;Ninotchka;14.954274213662458
jjm_24;uwugorka;2.9491055409379765
jjm_24;fraca1993;2.940310920555952
jjm_24;Padimo02;8.930001722090376
jjm_24;bergmantonioni;6.929206128109268
jjm_24;cinesinfin;10.924082318179275
jjm_24;Carlos_;2.910860677864452
jjm_24;Saba1e7e;5.906661247242587
jjm_24;danielquinn;12.90291653222164
jjm_24;pele_alvaro;6.902568587848366
jjm_24;synthemesco;11.89842838079962
jjm_24;uryenbg;7.896942952816969
jjm_24;bander7;8.878699060937915
jjm_24;francorizzo;5.870817288432648
jjm_24;Angelopoulos;8.868978679455864
jjm_24;diegoceprez;2.8666536638639264
jjm_24;isaac98tm;7.8589295209779735
jjm_24;XaviPT;5.854249491988289
jjm_24;DanielEscaners;7.850423737879379
jjm_24;Pauixitador;5.813793174358313
jjm_24;mmgarnica;13.810772145720891
jjm_24;alvmb;14.810689599337374
jjm_24;Alberto87FR;11.796077377561533
jjm_24;Mann_Ohne_Namen;10.778470598047765
jjm_24;firejuice;7.769450251276032
fshtravis;Ninotchka;12.37606818144321
fshtravis;mmgarnica;11.34249494360354
fshtravis;RachelMyGod;9.302159175093326
fshtravis;bander7;8.2470746175915
fshtravis;Mann_Ohne_Namen;10.221070455802307
fshtravis;Carlos_;4.210768498720247
fshtravis;Didacus;8.190248287105444
fshtravis;malala;8.184756477448856
fshtravis;Angelopoulos;6.169423404800793
fshtravis;Batty;13.156036047855464
fshtravis;aaleeeex;6.143134804313968
fshtravis;Klepshydra;9.139920234941977
fshtravis;carloslara;11.136831394705979
fshtravis;DanielEscaners;6.129063432603255
fshtravis;Pauixitador;6.125839382879464
fshtravis;JonSanSK8;10.117623154722455
fshtravis;falgarin;4.109115650804656
fshtravis;SohoVictor;3.103516702618619
fshtravis;josetteandriot;2.0908137117476775
fshtravis;igortxu;6.082324247172484
fshtravis;hobbitillo;6.080218074318085
fshtravis;ezequiel2517;2.0764896820453203
fshtravis;alvmb;11.072427705989695
fshtravis;paloma55;11.071230359464172
fshtravis;Paula_Arantzazu;2.070136904006297
fshtravis;austrohungaro;10.06676685626127
fshtravis;Saba1e7e;8.065560984492464
fshtravis;Vareludo;9.061783843053231
fshtravis;jjm_24;11.034557797879106
fshtravis;uryenbg;8.032228651161848
fshtravis;albertsyco_;11.021623507835091
fshtravis;Colmener;7.018138278616263
fshtravis;Bracero;6.009357200533971
fshtravis;diegoceprez;1.0
fshtravis;JepGambardella;10.992544347774945
fshtravis;bergmantonioni;7.989214775128278
fshtravis;Alberto87FR;9.981352396026372
fshtravis;RafaNasal_leFou;1.9803639856163224
fshtravis;nichedeath;9.977639757700459
fshtravis;danielquinn;9.97107595351533
fshtravis;Faure;13.966979973395041
fshtravis;Will_llermo;7.955262198015331
fshtravis;fraca1993;1.9520599595543244
fshtravis;isaac98tm;4.935160641876364
fshtravis;synthemesco;10.93453086383594
fshtravis;uwugorka;2.925037300434466
fshtravis;utges;13.91968359653951
fshtravis;Ruben0;1.9188828123297568
fshtravis;ExplodingBoy;2.911208925112091
fshtravis;Lobo_Lopez;8.909123032938215
fshtravis;Padimo02;8.903344267947787
fshtravis;francorizzo;3.8887176795486798
fshtravis;pele_alvaro;5.875099228524966
fshtravis;firejuice;5.86767327335575
fshtravis;jal90;4.840322187806414
fshtravis;marioquema;2.839616954127832
fshtravis;mrtoldo;2.8375353115774398
fshtravis;XaviPT;6.795559098987268
fshtravis;MarioIglesias;4.7937856760672934
fshtravis;FaildeGuionista;6.7920116371728785
fshtravis;cinesinfin;5.7816708251814415
fshtravis;rafaqc97;5.769879336239634
fshtravis;martasalvador;6.758284772202073
fshtravis;Ivan_Suarez;7.726063570041278
fshtravis;mabusecaligari;9.710518761395228
JepGambardella;cinesinfin;7.2446117445776395
JepGambardella;rafaqc97;4.19597675913709
JepGambardella;malala;9.173994707047989
JepGambardella;bergmantonioni;7.17320947299972
JepGambardella;FaildeGuionista;8.163181476359629
JepGambardella;Colmener;6.138665088031417
JepGambardella;Pauixitador;5.136374120654517
JepGambardella;martasalvador;6.133695437071736
JepGambardella;uryenbg;8.121734264838356
JepGambardella;francorizzo;6.12110568624383
JepGambardella;danielquinn;14.120276701791312
JepGambardella;RachelMyGod;16.09815889618658
JepGambardella;DanielEscaners;5.07989952298709
JepGambardella;Didacus;7.079413309430464
JepGambardella;Klepshydra;14.077450467562851
JepGambardella;carloslara;12.07367675928709
JepGambardella;XaviPT;10.06874481861571
JepGambardella;aaleeeex;6.065436267959164
JepGambardella;Saba1e7e;4.064409957203404
JepGambardella;austrohungaro;9.05792976705776
JepGambardella;albertsyco_;10.04444686832209
JepGambardella;JonSanSK8;11.02654906096059
JepGambardella;mabusecaligari;11.024647752007908
JepGambardella;isaac98tm;4.022198617530607
JepGambardella;marioquema;3.0170470476811175
JepGambardella;mmgarnica;13.011499965179468
JepGambardella;Ruben0;0.0
JepGambardella;josetteandriot;1.0
JepGambardella;uwugorka;1.0
JepGambardella;diegoceprez;1.0
JepGambardella;jjm_24;14.993155017693011
JepGambardella;fshtravis;10.992544347774945
JepGambardella;Carlos_;2.98735314289958
JepGambardella;igortxu;10.978733294233837
JepGambardella;falgarin;3.977563470420951
JepGambardella;synthemesco;11.977154891048333
JepGambardella;RafaNasal_leFou;4.974264578710224
JepGambardella;jal90;3.972733108253409
JepGambardella;Bracero;9.970778925787812
JepGambardella;fraca1993;2.9647954201521785
JepGambardella;SohoVictor;2.9638680789668825
JepGambardella;Ninotchka;12.960502217757936
JepGambardella;Padimo02;6.954265278823159
JepGambardella;Mann_Ohne_Namen;10.947946783851174
JepGambardella;firejuice;8.928997351944673
JepGambardella;hobbitillo;7.9205042239053185
JepGambardella;Paula_Arantzazu;1.9199461720596132
JepGambardella;ezequiel2517;3.916182108299283
JepGambardella;bander7;7.9062836245951305
JepGambardella;ExplodingBoy;2.8980566367786005
JepGambardella;Vareludo;7.894663612607724
JepGambardella;Batty;14.883376395853256
JepGambardella;mrtoldo;4.8738620222592814
JepGambardella;pele_alvaro;4.870194442776212
JepGambardella;Ivan_Suarez;6.840159839081
JepGambardella;Faure;14.838281177533602
JepGambardella;MarioIglesias;7.829718027540899
JepGambardella;alvmb;12.821971864984418
JepGambardella;paloma55;10.820964066123047
JepGambardella;Angelopoulos;6.816998277877522
JepGambardella;nichedeath;14.779513450999474
JepGambardella;Will_llermo;7.749633514632462
JepGambardella;Alberto87FR;10.736085588957051
JepGambardella;utges;14.699307067180113
JepGambardella;Lobo_Lopez;8.68024532179284
Will_llermo;mmgarnica;10.29510855601406
Will_llermo;mabusecaligari;6.253042534294669
Will_llermo;ExplodingBoy;4.229873411937492
Will_llermo;carloslara;8.223096936508243
Will_llermo;igortxu;7.2098301394903395
Will_llermo;hobbitillo;9.194440626021136
Will_llermo;Bracero;4.192707884249489
Will_llermo;malala;4.18472364243168
Will_llermo;MarioIglesias;4.183984189257912
Will_llermo;albertsyco_;11.173055243517831
Will_llermo;Mann_Ohne_Namen;9.162807892873294
Will_llermo;bergmantonioni;9.150646731219366
Will_llermo;firejuice;3.145903601436882
Will_llermo;JonSanSK8;8.144554394197694
Will_llermo;aaleeeex;4.142072331915488
Will_llermo;Carlos_;6.125513511206588
Will_llermo;Colmener;4.1190252522997675
Will_llermo;uwugorka;4.105821557962285
Will_llermo;Angelopoulos;8.095153687524416
Will_llermo;Didacus;5.0928900335445935
Will_llermo;Ruben0;5.0895147752754015
Will_llermo;Saba1e7e;8.078711867110632
Will_llermo;paloma55;7.07768872266712
Will_llermo;Lobo_Lopez;5.074922150569211
Will_llermo;cinesinfin;9.06171397995844
Will_llermo;DanielEscaners;10.035604931803897
Will_llermo;mrtoldo;4.034955190844954
Will_llermo;josetteandriot;4.032082632877614
Will_llermo;Ninotchka;8.028902415334464
Will_llermo;Faure;10.026753541608445
Will_llermo;Ivan_Suarez;5.020184124826292
Will_llermo;jal90;8.01850626368476
Will_llermo;austrohungaro;4.009397094958857
Will_llermo;Pauixitador;7.0076180205067224
Will_llermo;uryenbg;8.007375537166375
Will_llermo;Paula_Arantzazu;0.0
Will_llermo;fraca1993;1.0
Will_llermo;diegoceprez;1.0
Will_llermo;nichedeath;4.9994706711469945
Will_llermo;ezequiel2517;1.9989318183487046
Will_llermo;utges;8.98650718676982
Will_llermo;jjm_24;8.960837135825166
Will_llermo;fshtravis;7.955262198015331
Will_llermo;Padimo02;5.950653116793095
Will_llermo;bander7;8.934530210652634
Will_llermo;francorizzo;3.923942313730127
Will_llermo;SohoVictor;2.921658074128983
Will_llermo;Klepshydra;5.913487252504575
Will_llermo;danielquinn;5.907061727480967
Will_llermo;Batty;4.864818244976971
Will_llermo;alvmb;6.860354983579101
Will_llermo;synthemesco;9.823719881459352
Will_llermo;XaviPT;3.8207284037721156
Will_llermo;rafaqc97;7.8137937782172555
Will_llermo;RachelMyGod;5.813254654295491
Will_llermo;RafaNasal_leFou;4.788363890675539
Will_llermo;falgarin;4.786507134645102
Will_llermo;Vareludo;6.7742387130238635
Will_llermo;FaildeGuionista;9.7710033315684
Will_llermo;isaac98tm;8.761499476603314
Will_llermo;martasalvador;6.757785015688114
Will_llermo;JepGambardella;7.749633514632462
Will_llermo;marioquema;6.743742930469309
Will_llermo;Alberto87FR;8.730354827015452
Will_llermo;pele_alvaro;7.656810714700278
uryenbg;mmgarnica;10.285270255590941
uryenbg;alvmb;11.262797984794481
uryenbg;aaleeeex;6.2270744812980645
uryenbg;pele_alvaro;10.2213856002978
uryenbg;martasalvador;6.185519434343301
uryenbg;austrohungaro;8.156921536874739
uryenbg;XaviPT;5.154410624086447
uryenbg;josetteandriot;5.148810335842012
uryenbg;Padimo02;6.138694879374962
uryenbg;Angelopoulos;9.133718327224486
uryenbg;JepGambardella;8.121734264838356
uryenbg;RachelMyGod;7.114713047690512
uryenbg;albertsyco_;9.099995981489824
uryenbg;Faure;9.08852130911028
uryenbg;Carlos_;7.081297567616039
uryenbg;Ivan_Suarez;8.077709276754971
uryenbg;Pauixitador;7.065777548525818
uryenbg;paloma55;8.065283350188007
uryenbg;fraca1993;2.0601871345714295
uryenbg;utges;10.059493509013679
uryenbg;rafaqc97;6.038147385996358
uryenbg;ezequiel2517;5.03272238415461
uryenbg;fshtravis;8.032228651161848
uryenbg;bander7;9.02500051667812
uryenbg;jal90;5.015844131382643
uryenbg;RafaNasal_leFou;5.011836269859516
uryenbg;diegoceprez;2.0080756257641896
uryenbg;Will_llermo;8.007375537166375
uryenbg;Paula_Arantzazu;1.0
uryenbg;Ninotchka;10.997094062259986
uryenbg;hobbitillo;8.99314819836081
uryenbg;FaildeGuionista;5.992930212368562
uryenbg;malala;6.986045791447087
uryenbg;Ruben0;5.983245642359118
uryenbg;Didacus;3.9783404312649093
uryenbg;Vareludo;8.972245727171927
uryenbg;francorizzo;5.971741225397848
uryenbg;marioquema;3.9706577873772253
uryenbg;cinesinfin;5.963348962982613
uryenbg;Colmener;4.9629699744267315
uryenbg;isaac98tm;5.9627332975362535
uryenbg;MarioIglesias;3.957788234378161
uryenbg;Batty;8.954798942367114
uryenbg;firejuice;4.954378228464184
uryenbg;ExplodingBoy;2.9371429975271077
uryenbg;synthemesco;8.935413605737635
uryenbg;danielquinn;9.928965458192595
uryenbg;Alberto87FR;10.922529494869687
uryenbg;DanielEscaners;7.921217395380476
uryenbg;Klepshydra;7.9121759831440945
uryenbg;uwugorka;3.911320706292559
uryenbg;Bracero;6.911155735879599
uryenbg;falgarin;4.908785414632482
uryenbg;jjm_24;7.896942952816969
uryenbg;Mann_Ohne_Namen;7.877187358879804
uryenbg;Lobo_Lopez;3.8751857247453274
uryenbg;Saba1e7e;5.844722535876995
uryenbg;JonSanSK8;7.8150290907295075
uryenbg;mrtoldo;4.810553727207056
uryenbg;SohoVictor;4.790890496967032
uryenbg;nichedeath;7.79027259921181
uryenbg;igortxu;10.768952625020091
uryenbg;mabusecaligari;5.75982898305058
uryenbg;carloslara;7.744200992907834
uryenbg;bergmantonioni;5.72374517147339
pele_alvaro;synthemesco;10.307076435365616
pele_alvaro;Alberto87FR;10.243851847601675
pele_alvaro;uryenbg;10.2213856002978
pele_alvaro;Faure;10.199632283959282
pele_alvaro;utges;8.174096627282756
pele_alvaro;Vareludo;10.167028678599797
pele_alvaro;Padimo02;6.165656257236145
pele_alvaro;alvmb;10.156066388233953
pele_alvaro;falgarin;6.145134565092608
pele_alvaro;uwugorka;4.132175916613642
pele_alvaro;Lobo_Lopez;4.1319626910910845
pele_alvaro;fraca1993;3.116147422237372
pele_alvaro;RafaNasal_leFou;3.1074880982577584
pele_alvaro;Ivan_Suarez;4.105410405481985
pele_alvaro;Angelopoulos;8.098314523586353
pele_alvaro;Paula_Arantzazu;2.0903959783525488
pele_alvaro;Ruben0;6.08267147549246
pele_alvaro;martasalvador;2.0781065101091016
pele_alvaro;francorizzo;5.0744990490147455
pele_alvaro;FaildeGuionista;7.048518801332989
pele_alvaro;rafaqc97;10.04836299458912
pele_alvaro;cinesinfin;9.045603061573384
pele_alvaro;ezequiel2517;3.0451660769878797
pele_alvaro;paloma55;8.04050010995154
pele_alvaro;mmgarnica;8.039630363537244
pele_alvaro;mabusecaligari;3.029052460528925
pele_alvaro;SohoVictor;7.0248081631391806
pele_alvaro;marioquema;2.0116938295994045
pele_alvaro;DanielEscaners;8.010981076384763
pele_alvaro;isaac98tm;11.002967475270982
pele_alvaro;XaviPT;4.002502511930168
pele_alvaro;firejuice;1.0
pele_alvaro;austrohungaro;2.9946002649696206
pele_alvaro;MarioIglesias;2.978982020751677
pele_alvaro;Klepshydra;8.976800791932101
pele_alvaro;Mann_Ohne_Namen;9.97239457138252
pele_alvaro;Ninotchka;9.96888716728212
pele_alvaro;albertsyco_;8.951782465240589
pele_alvaro;Pauixitador;5.9506327702379895
pele_alvaro;Bracero;4.947869296726772
pele_alvaro;mrtoldo;4.944206010174101
pele_alvaro;Colmener;1.9187769100197696
pele_alvaro;josetteandriot;1.9124533728561999
pele_alvaro;jal90;4.912387126221678
pele_alvaro;aaleeeex;1.9120088419071812
pele_alvaro;danielquinn;6.907489736162978
pele_alvaro;Carlos_;3.905995311365241
pele_alvaro;diegoceprez;3.903069305215396
pele_alvaro;jjm_24;6.902568587848366
pele_alvaro;bander7;6.899344172439334
pele_alvaro;Batty;5.889074082591314
pele_alvaro;ExplodingBoy;4.888888442069327
pele_alvaro;nichedeath;6.878550360508578
pele_alvaro;fshtravis;5.875099228524966
pele_alvaro;hobbitillo;7.873782145924222
pele_alvaro;JepGambardella;4.870194442776212
pele_alvaro;Saba1e7e;6.837290842706656
pele_alvaro;Didacus;3.829941791800477
pele_alvaro;igortxu;4.8206671907194885
pele_alvaro;malala;3.816577946918338
pele_alvaro;bergmantonioni;5.812776512160231
pele_alvaro;RachelMyGod;5.787426656398434
pele_alvaro;JonSanSK8;7.783788875000521
pele_alvaro;carloslara;6.7375060381510385
pele_alvaro;Will_llermo;7.656810714700278
synthemesco;isaac98tm;8.355785951454152
synthemesco;pele_alvaro;10.307076435365616
synthemesco;aaleeeex;11.302060648027117
synthemesco;Alberto87FR;8.259337959143005
synthemesco;cinesinfin;11.254821437803047
synthemesco;rafaqc97;6.250975216013731
synthemesco;Faure;16.189589280632532
synthemesco;FaildeGuionista;9.166435265032336
synthemesco;DanielEscaners;5.1537851295002035
synthemesco;Paula_Arantzazu;5.142334068023681
synthemesco;hobbitillo;12.121654201275472
synthemesco;martasalvador;7.12031899641222
synthemesco;Batty;13.109851311538378
synthemesco;ezequiel2517;6.107176000848366
synthemesco;uwugorka;4.105740977488326
synthemesco;Lobo_Lopez;8.10350686433115
synthemesco;Ivan_Suarez;8.098536872609893
synthemesco;Angelopoulos;11.076570568089856
synthemesco;jal90;6.074115832631669
synthemesco;Ninotchka;15.072739435441513
synthemesco;RafaNasal_leFou;3.0710306987105827
synthemesco;mmgarnica;10.056979184774391
synthemesco;mrtoldo;5.056564205567219
synthemesco;Mann_Ohne_Namen;12.055638104944853
synthemesco;francorizzo;6.050437113744157
synthemesco;Klepshydra;14.018095744488358
synthemesco;ExplodingBoy;4.0166433870216665
synthemesco;Didacus;10.012872554111338
synthemesco;RachelMyGod;12.002096809386725
synthemesco;diegoceprez;1.0
synthemesco;XaviPT;7.987490867632501
synthemesco;bergmantonioni;9.985425757361527
synthemesco;fraca1993;1.9813540325409271
synthemesco;JepGambardella;11.977154891048333
synthemesco;Saba1e7e;9.97651432576327
synthemesco;paloma55;11.976381388227322
synthemesco;danielquinn;10.950640831743199
synthemesco;uryenbg;8.935413605737635
synthemesco;fshtravis;10.93453086383594
synthemesco;falgarin;3.931983029000067
synthemesco;Ruben0;2.922598221817292
synthemesco;SohoVictor;3.918620999473661
synthemesco;JonSanSK8;8.9148196167159
synthemesco;alvmb;13.914234819237171
synthemesco;bander7;10.899678329326695
synthemesco;jjm_24;11.89842838079962
synthemesco;Carlos_;2.8978067257487554
synthemesco;josetteandriot;2.8942940486807807
synthemesco;MarioIglesias;4.893634337513764
synthemesco;nichedeath;11.891992618575713
synthemesco;igortxu;8.889210140566382
synthemesco;austrohungaro;8.888457826436095
synthemesco;Pauixitador;6.8879975350950735
synthemesco;marioquema;3.8729363733158544
synthemesco;utges;12.866770283972048
synthemesco;mabusecaligari;7.852987920249941
synthemesco;Colmener;5.84564930600751
synthemesco;malala;8.83815121472048
synthemesco;Will_llermo;9.823719881459352
synthemesco;firejuice;4.775209996753303
synthemesco;Bracero;4.772420108581239
synthemesco;albertsyco_;12.770630063919983
synthemesco;Padimo02;12.759218535044553
synthemesco;carloslara;8.709451758386727
synthemesco;Vareludo;7.668055800414244
firejuice;bergmantonioni;5.244268847370474
firejuice;XaviPT;4.194002195817989
firejuice;JonSanSK8;7.177172360917601
firejuice;Klepshydra;6.167688201784189
firejuice;Will_llermo;3.145903601436882
firejuice;mabusecaligari;7.144036980442504
firejuice;Padimo02;3.1384477205538084
firejuice;Pauixitador;3.1257150341523268
firejuice;carloslara;5.1220569421924225
firejuice;austrohungaro;7.115976865979404
firejuice;Alberto87FR;6.114785570344177
firejuice;Carlos_;3.1069771653533635
firejuice;Colmener;5.097517603156344
firejuice;alvmb;6.096897518746201
firejuice;Bracero;4.094284913324452
firejuice;marioquema;3.0938700175134346
firejuice;nichedeath;7.086873227614919
firejuice;Mann_Ohne_Namen;8.081335085894956
firejuice;mrtoldo;2.071330016007354
firejuice;malala;4.071178142236964
firejuice;ezequiel2517;3.0577592508624707
firejuice;josetteandriot;2.0495567445627563
firejuice;uwugorka;3.0470238533006855
firejuice;hobbitillo;6.026820458919965
firejuice;jal90;3.0263479272582514
firejuice;utges;7.026241446157136
firejuice;fraca1993;2.0162830213916036
firejuice;Ivan_Suarez;6.01184552345858
firejuice;Paula_Arantzazu;0.0
firejuice;Ruben0;0.0
firejuice;pele_alvaro;1.0
firejuice;SohoVictor;1.0
firejuice;ExplodingBoy;1.0
firejuice;diegoceprez;1.0
firejuice;falgarin;1.0
firejuice;bander7;4.985133404517956
firejuice;RafaNasal_leFou;3.9703860450821913
firejuice;rafaqc97;2.969247443784261
firejuice;Lobo_Lopez;5.956421240320859
firejuice;danielquinn;8.954715571906751
firejuice;uryenbg;4.954378228464184
firejuice;mmgarnica;6.9422838513042455
firejuice;Didacus;2.934199564087379
firejuice;JepGambardella;8.928997351944673
firejuice;MarioIglesias;4.925796618786435
firejuice;Vareludo;3.9241384309279366
firejuice;Saba1e7e;2.9232971957869713
firejuice;francorizzo;1.9092446719105922
firejuice;DanielEscaners;3.898324335466966
firejuice;Ninotchka;7.894453551908921
firejuice;Angelopoulos;2.8869145327478036
firejuice;fshtravis;5.86767327335575
firejuice;paloma55;2.848212946111703
firejuice;albertsyco_;5.8248373505436914
firejuice;RachelMyGod;7.802359404834925
firejuice;isaac98tm;3.7931727972266334
firejuice;cinesinfin;3.780362447283533
firejuice;FaildeGuionista;3.780318181204166
firejuice;Batty;4.778917321256891
firejuice;synthemesco;4.775209996753303
firejuice;jjm_24;7.769450251276032
firejuice;martasalvador;4.76429249736483
firejuice;igortxu;10.750819644053992
firejuice;aaleeeex;4.750195767938526
firejuice;Faure;8.698477451683255
RachelMyGod;fshtravis;9.302159175093326
