,Pos,Titulo,Anio,url,Puntos
1612,11,Everybody Wants Some!!,2016,https://letterboxd.com/bonetellez/list/top-filmtuiter/detail,2
1613,12,Arabian Nights,2015,https://letterboxd.com/bonetellez/list/top-filmtuiter/detail,2
1614,13,Fallen Angels,1995,https://letterboxd.com/bonetellez/list/top-filmtuiter/detail,2
1615,14,A Moment of Innocence,1996,https://letterboxd.com/bonetellez/list/top-filmtuiter/detail,2
1616,15,We Are Who We Are,2020,https://letterboxd.com/bonetellez/list/top-filmtuiter/detail,2
1617,16,Puce Moment,1949,https://letterboxd.com/bonetellez/list/top-filmtuiter/detail,2
1618,17,Sans Soleil,1983,https://letterboxd.com/bonetellez/list/top-filmtuiter/detail,1
1619,18,U.S. Go Home,1994,https://letterboxd.com/bonetellez/list/top-filmtuiter/detail,1
1620,19,Stop Making Sense,1984,https://letterboxd.com/bonetellez/list/top-filmtuiter/detail,1
1621,20,The Green Ray,1986,https://letterboxd.com/bonetellez/list/top-filmtuiter/detail,1
1622,21,Dusty Stacks of Mom: The Poster Project,2013,https://letterboxd.com/bonetellez/list/top-filmtuiter/detail,1
1623,22,Window Water Baby Moving,1959,https://letterboxd.com/bonetellez/list/top-filmtuiter/detail,1
1624,23,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,2000,https://letterboxd.com/bonetellez/list/top-filmtuiter/detail,1
1625,24,Ping Pong the Animation,2014,https://letterboxd.com/bonetellez/list/top-filmtuiter/detail,1
1626,25,Spring Breakers,2012,https://letterboxd.com/bonetellez/list/top-filmtuiter/detail,1
1627,1,Ordet,1955,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,5
1628,2,The Sun Shines Bright,1953,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,4
1629,3,The Long Gray Line,1955,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,4
1630,4,The Rules of the Game,1939,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,4
1631,5,Late Spring,1949,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,3
1632,6,The Crucified Lovers,1954,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,3
1633,7,Million Dollar Baby,2004,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,3
1634,8,Man's Favorite Sport?,1964,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,3
1635,9,Ruby Gentry,1952,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,3
1636,10,The Quiet Man,1952,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,2
1637,11,Vertigo,1958,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,2
1638,12,Le Samouraï,1967,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,2
1639,13,The Greatest Show on Earth,1952,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,2
1640,14,Pierrot le Fou,1965,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,2
1641,15,Tabu,1931,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,2
1642,16,Bitter Victory,1957,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,2
1643,17,There's Always Tomorrow,1955,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,1
1644,18,They Live by Night,1948,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,1
1645,19,Jesse James,1939,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,1
1646,20,L'Atalante,1934,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,1
1647,21,Shark Hunters,1963,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,1
1648,22,Voices Through Time,1996,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,1
1649,23,Tree of Knowledge,1981,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,1
1650,24,Home for Christmas,1978,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,1
1651,25,Humanity and Paper Balloons,1937,https://letterboxd.com/firejuice/list/top-filmtuiter/detail,1
1652,1,The Long Gray Line,1955,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,5
1653,2,Only Angels Have Wings,1939,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,4
1654,3,"Wait Till the Sun Shines, Nellie",1952,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,4
1655,4,Gertrud,1964,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,4
1656,5,Moonfleet,1955,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,3
1657,6,Céline and Julie Go Boating,1974,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,3
1658,7,A Tale of Winter,1992,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,3
1659,8,L'Argent,1983,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,3
1660,9,They Died with Their Boots On,1941,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,3
1661,10,Home from the Hill,1960,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,2
1662,11,The Red Shoes,1948,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,2
1663,12,Germany Year Zero,1948,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,2
1664,13,Back Street,1932,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,2
1665,14,Street of Shame,1956,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,2
1666,15,Red Line 7000,1965,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,2
1667,16,Rosa de Areia,1989,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,2
1668,17,Regular Lovers,2005,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,1
1669,18,"Up, Down, Fragile",1995,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,1
1670,19,Hurry Sundown,1967,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,1
1671,20,I've Always Loved You,1946,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,1
1672,21,Park Row,1952,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,1
1673,22,Once More,1988,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,1
1674,23,The Blackout,1997,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,1
1675,24,The River,1951,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,1
1676,25,Friday Night,2002,https://letterboxd.com/Vicioinherente/list/top-filmtuiter/detail,1
1677,1,Johnny Guitar,1954,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,5
1678,2,The Unchanging Sea,1910,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,4
1679,3,Sansho the Bailiff,1954,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,4
1680,4,Pierrot le Fou,1965,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,4
1681,5,Gertrud,1964,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,3
1682,6,Rio Bravo,1959,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,3
1683,7,Vertigo,1958,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,3
1684,8,French Cancan,1955,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,3
1685,9,The Incredible Shrinking Man,1957,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,3
1686,10,I Walked with a Zombie,1943,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,2
1687,11,Wagon Master,1950,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,2
1688,12,Heat,1995,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,2
1689,13,North by Northwest,1959,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,2
1690,14,Spirited Away,2001,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,2
1691,15,Toute une nuit,1982,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,2
1692,16,The Shop Around the Corner,1940,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,2
1693,17,Céline and Julie Go Boating,1974,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,1
1694,18,Journey to Italy,1954,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,1
1695,19,Tabu,1931,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,1
1696,20,Blow Out,1981,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,1
1697,21,"Sherlock, Jr.",1924,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,1
1698,22,The Ghost and Mrs. Muir,1947,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,1
1699,23,How Green Was My Valley,1941,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,1
1700,24,Porco Rosso,1992,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,1
1701,25,The Strange Case of Angelica,2010,https://letterboxd.com/isaac98tm/list/top-filmtuiter/detail,1
1702,1,The Eleventh Year,1928,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,5
1703,2,The Illiac Passion,1967,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,4
1704,3,The Lighted Field,1987,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,4
1705,4,‘Rameau’s Nephew’ by Diderot (Thanx to Dennis Young) by Wilma Schoen,1974,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,4
1706,5,Vampyr,1932,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,3
1707,6,Work Done,1973,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,3
1708,7,Bent Time,1983,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,3
1709,8,Finis Terrae,1929,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,3
1710,9,Faustfilm: An Opera: Part I,1987,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,3
1711,10,Unheimlich II: Astarti,1980,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,2
1712,11,Kaldalon,1971,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,2
1713,12,Hours for Jerome,1982,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,2
1714,13,Otherwise Unexplained Fires,1976,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,2
1715,14,The Blood of a Poet,1932,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,2
1716,15,The Sky Socialist,1968,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,2
1717,16,Space,1965,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,2
1718,17,Still,1969,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,1
1719,18,Recreation,1956,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,1
1720,19,The Seahorse,1934,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,1
1721,20,Woman with Flowers,2011,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,1
1722,21,Foire du trône,1982,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,1
1723,22,Plumb Line,1971,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,1
1724,23,At Uluru,1978,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,1
1725,24,Cuarteto,1978,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,1
1726,25,Gletscher,2006,https://letterboxd.com/falgarin/list/top-filmtuiter/detail,1
1727,1,The Passion of Joan of Arc,1928,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,5
1728,2,Ordet,1955,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,4
1729,3,Mulholland Drive,2001,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,4
1730,4,Spirited Away,2001,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,4
1731,5,Phantom Thread,2017,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,3
1732,6,Yourself and Yours,2016,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,3
1733,7,Margaret,2011,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,3
1734,8,Certain Women,2016,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,3
1735,9,Taipei Story,1985,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,3
1736,10,Imitation of Life,1959,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,2
1737,11,Mirror,1975,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,2
1738,12,Design for Living,1933,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,2
1739,13,El sur,1983,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,2
1740,14,The Mother and the Whore,1973,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,2
1741,15,The Lusty Men,1952,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,2
1742,16,U.S. Go Home,1994,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,2
1743,17,Correspondences,2016,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,1
1744,18,Eyes Wide Shut,1999,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,1
1745,19,North by Northwest,1959,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,1
1746,20,Glass,2019,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,1
1747,21,Mountains May Depart,2015,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,1
1748,22,Spider-Man: Into the Spider-Verse,2018,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,1
1749,23,Close-Up,1990,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,1
1750,24,All the Ships at Sea,2004,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,1
1751,25,The Year of the Discovery,2020,https://letterboxd.com/yukasai/list/top-filmtuiter/detail,1
1752,1,Mulholland Drive,2001,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,5
1753,2,El sur,1983,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,4
1754,3,Passacaglia y Fuga,1975,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,4
1755,4,Memoria,2021,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,4
1756,5,"Goodbye South, Goodbye",1996,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,3
1757,6,Snow White,2000,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,3
1758,7,Persona,1966,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,3
1759,8,Viridiana,1961,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,3
1760,9,Crash,1996,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,3
1761,10,Taipei Story,1985,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,2
1762,11,The Traveler,1974,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,2
1763,12,Hiroshima Mon Amour,1959,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,2
1764,13,Manhunter,1986,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,2
1765,14,The Mission,1999,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,2
1766,15,Eyes Wide Shut,1999,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,2
1767,16,Vivre Sa Vie,1962,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,2
1768,17,Wendy and Lucy,2008,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,1
1769,18,Sound of the Mountain,1954,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,1
1770,19,Tabu,1931,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,1
1771,20,Mountains May Depart,2015,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,1
1772,21,The Sacrifice,1986,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,1
1773,22,The Passion of Joan of Arc,1928,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,1
1774,23,Paris Belongs to Us,1961,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,1
1775,24,"Jeanne Dielman, 23, Quai du Commerce 1080 Bruxelles",1975,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,1
1776,25,The Fallen World,1983,https://letterboxd.com/Pauixitador/list/top-filmtuiter/detail,1
1777,1,Rio Bravo,1959,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,5
1778,2,"I Was Born, But...",1932,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,4
1779,3,Umberto D.,1952,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,4
1780,4,Heat,1995,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,4
1781,5,Enter the Void,2009,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,3
1782,6,Inland Empire,2006,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,3
1783,7,High and Low,1963,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,3
1784,8,School of Rock,2003,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,3
1785,9,It's Such a Beautiful Day,2012,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,3
1786,10,Las verdes praderas,1979,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,2
1787,11,A Perfect World,1993,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,2
1788,12,Little Women,2019,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,2
1789,13,Diabolique,1955,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,2
1790,14,The Lost City of Z,2016,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,2
1791,15,The Wings of Eagles,1957,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,2
1792,16,The Innocents,1961,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,2
1793,17,Encanto,2021,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,1
1794,18,The Devil's Rejects,2005,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,1
1795,19,Anchorman: The Legend of Ron Burgundy,2004,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,1
1796,20,Le Bonheur,1965,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,1
1797,21,The Circle,2000,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,1
1798,22,Once Upon a Time… in Hollywood,2019,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,1
1799,23,Do the Right Thing,1989,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,1
1800,24,Allied,2016,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,1
1801,25,Charlie's Angels,2000,https://letterboxd.com/AlCorona/list/top-filmtuiter/detail,1
1802,1,Mulholland Drive,2001,https://letterboxd.com/Orang_Clockwork/list/top-filmtuiter/detail,5
1803,2,La Belle Noiseuse,1991,https://letterboxd.com/Orang_Clockwork/list/top-filmtuiter/detail,4
1804,3,Sunrise: A Song of Two Humans,1927,https://letterboxd.com/Orang_Clockwork/list/top-filmtuiter/detail,4
1805,4,Ordet,1955,https://letterboxd.com/Orang_Clockwork/list/top-filmtuiter/detail,4
1806,5,"Aguirre, the Wrath of God",1972,https://letterboxd.com/Orang_Clockwork/list/top-filmtuiter/detail,3
1807,6,Francisca,1981,https://letterboxd.com/Orang_Clockwork/list/top-filmtuiter/detail,3
1808,7,The Searchers,1956,https://letterboxd.com/Orang_Clockwork/list/top-filmtuiter/detail,3
1809,8,An Affair to Remember,1957,https://letterboxd.com/Orang_Clockwork/list/top-filmtuiter/detail,3
1810,9,The General,1926,https://letterboxd.com/Orang_Clockwork/list/top-filmtuiter/detail,3
1811,10,Blow Out,1981,https://letterboxd.com/Orang_Clockwork/list/top-filmtuiter/detail,2
1812,11,Tokyo Story,1953,https://letterboxd.com/Orang_Clockwork/list/top-filmtuiter/detail,2
1813,12,Tea and Sympathy,1956,https://letterboxd.com/Orang_Clockwork/list/top-filmtuiter/detail,2
