Title,Year,Review
Viola,2012,6 puntos con 2 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/bergmantonioni/list/tftlatam/detail'>bergmantonioni</a> <br> 1 puntos: <a href='https://letterboxd.com/danielquinn/list/tftlatam/detail'>danielquinn</a>
Y Tu Mamá También,2001,6 puntos con 2 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/jorgemz/list/tft-latam/detail'>jorgemz</a> <br> 1 puntos: <a href='https://letterboxd.com/fleming22/list/tftlatam/detail'>fleming22</a>
Luz's Motives,1985,6 puntos con 1 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/alonsodvt/list/topfilmtuiter-latinoamerica-tftlatam/detail'>alonsodvt</a>
The Secret Formula,1965,6 puntos con 1 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/paula_arantzazu/list/tftlatam/detail'>paula_arantzazu</a>
The Shadow of the Tyrant,1960,6 puntos con 1 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/dr_akkar/list/tftlatam/detail'>dr_akkar</a>
Aquarius,2016,"5 puntos con 3 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/jarsito/list/tft-latinoamerica/detail'>jarsito</a> <br> 1 puntos: <a href='https://letterboxd.com/borinot/list/tftlatam/detail'>borinot</a>, <a href='https://letterboxd.com/mat25/list/topfilmtwitter-latinoamerica-tftlatam/detail'>mat25</a>"
Serpents of the Pirate Moon,1973,"5 puntos con 3 menciones. Elegida por:<p>2 puntos: <a href='https://letterboxd.com/explodingboy/list/tftlatam/detail'>explodingboy</a>, <a href='https://letterboxd.com/alonsodvt/list/topfilmtuiter-latinoamerica-tftlatam/detail'>alonsodvt</a> <br> 1 puntos: <a href='https://letterboxd.com/paula_arantzazu/list/tftlatam/detail'>paula_arantzazu</a>"
About Thirty,2023,5 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/guillehormigo/list/tftlatam/detail'>guillehormigo</a> <br> 1 puntos: <a href='https://letterboxd.com/mat25/list/topfilmtwitter-latinoamerica-tftlatam/detail'>mat25</a>
Barren Lives,1963,5 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/mabusecaligari/list/tftlatam/detail'>mabusecaligari</a> <br> 2 puntos: <a href='https://letterboxd.com/bracero/list/tftlatam/detail'>bracero</a>
Come Out,1971,5 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/xzetaprobe/list/tftlatam/detail'>xzetaprobe</a> <br> 1 puntos: <a href='https://letterboxd.com/ezequiel2517/list/tftlatam/detail'>ezequiel2517</a>
Desde la Habana ¡1969! Recordar,1969,5 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/juanky97/list/tft-latam/detail'>juanky97</a> <br> 2 puntos: <a href='https://letterboxd.com/will_llermo/list/tftlatinoamerica/detail'>will_llermo</a>
Dialogues of the Exiles,1975,5 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/pauixitador/list/tftlatinoamerica/detail'>pauixitador</a> <br> 1 puntos: <a href='https://letterboxd.com/guillehormigo/list/tftlatam/detail'>guillehormigo</a>
Duelo en las montañas,1950,5 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/dr_akkar/list/tftlatam/detail'>dr_akkar</a> <br> 1 puntos: <a href='https://letterboxd.com/lobo_lopez/list/tftlatinoamerica/detail'>lobo_lopez</a>
Hermia & Helena,2016,5 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/bergmantonioni/list/tftlatam/detail'>bergmantonioni</a> <br> 2 puntos: <a href='https://letterboxd.com/marioiglesias/list/tftlatam/detail'>marioiglesias</a>
In the Intense Now,2017,5 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/marioiglesias/list/tftlatam/detail'>marioiglesias</a> <br> 2 puntos: <a href='https://letterboxd.com/figmare/list/tftlatam/detail'>figmare</a>
La libertad,2001,5 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/marioquema/list/tftlatam/detail'>marioquema</a> <br> 2 puntos: <a href='https://letterboxd.com/xzetaprobe/list/tftlatam/detail'>xzetaprobe</a>
Light in the Tropics,2020,5 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/xzetaprobe/list/tftlatam/detail'>xzetaprobe</a> <br> 1 puntos: <a href='https://letterboxd.com/pauixitador/list/tftlatinoamerica/detail'>pauixitador</a>
Madagascar,1995,5 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/fabiovg/list/tftlatam/detail'>fabiovg</a> <br> 2 puntos: <a href='https://letterboxd.com/marcos_m_rom/list/tft-latinoamerica/detail'>marcos_m_rom</a>
Rebellion in Patagonia,1974,5 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/bergmantonioni/list/tftlatam/detail'>bergmantonioni</a> <br> 2 puntos: <a href='https://letterboxd.com/marioquema/list/tftlatam/detail'>marioquema</a>
Roma,2018,5 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/simonsds/list/borrador-tftlatam/detail'>simonsds</a> <br> 1 puntos: <a href='https://letterboxd.com/colmener/list/tftlatam/detail'>colmener</a>
Suite Habana,2003,5 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/albertomilano/list/tft-latinoamerica/detail'>albertomilano</a> <br> 2 puntos: <a href='https://letterboxd.com/fabiovg/list/tftlatam/detail'>fabiovg</a>
The Dark Side of the Heart,1992,5 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/anaavellaneda/list/tft-lta/detail'>anaavellaneda</a> <br> 2 puntos: <a href='https://letterboxd.com/manuelsanbai/list/tft-latam/detail'>manuelsanbai</a>
The Green Wall,1970,5 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/marioiglesias/list/tftlatam/detail'>marioiglesias</a> <br> 1 puntos: <a href='https://letterboxd.com/jasikedevicius/list/tftlatam/detail'>jasikedevicius</a>
The Idea of a Lake,2016,5 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/bergmantonioni/list/tftlatam/detail'>bergmantonioni</a> <br> 2 puntos: <a href='https://letterboxd.com/guillehormigo/list/tftlatam/detail'>guillehormigo</a>
The Night Is Fading Away,2025,5 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/guillehormigo/list/tftlatam/detail'>guillehormigo</a> <br> 2 puntos: <a href='https://letterboxd.com/juanky97/list/tft-latam/detail'>juanky97</a>
The Option,1981,5 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/paloma55/list/tft-latinoamerica/detail'>paloma55</a> <br> 2 puntos: <a href='https://letterboxd.com/genzai_2/list/top-25-tft-latam/detail'>genzai_2</a>
The Secret Nation,1989,5 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/pauixitador/list/tftlatinoamerica/detail'>pauixitador</a> <br> 1 puntos: <a href='https://letterboxd.com/jasikedevicius/list/tftlatam/detail'>jasikedevicius</a>
Wuthering Heights,1954,5 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/lobo_lopez/list/tftlatinoamerica/detail'>lobo_lopez</a> <br> 2 puntos: <a href='https://letterboxd.com/a_de_la_hoz/list/tftlatinoamerica/detail'>a_de_la_hoz</a>
Allá en el Rancho Grande,1936,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/migblah/list/tft-latinoamerica/detail'>migblah</a>
Anselmo,1967,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/pele_alvaro/list/tft-latam/detail'>pele_alvaro</a>
Casa Particular,1990,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/mat25/list/topfilmtwitter-latinoamerica-tftlatam/detail'>mat25</a>
Cosas de mi vida,1976,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/pele_alvaro/list/tft-latam/detail'>pele_alvaro</a>
Eternity,2017,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/marialebernedo/list/tftlatam-top-filmtuiter-latinoamerica/detail'>marialebernedo</a>
Fernando has Returned,1998,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/mat25/list/topfilmtwitter-latinoamerica-tftlatam/detail'>mat25</a>
Greatest Hits,2012,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/alonsodvt/list/topfilmtuiter-latinoamerica-tftlatam/detail'>alonsodvt</a>
Invisible Life,2019,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/marioquema/list/tftlatam/detail'>marioquema</a>
Machuca,2004,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/figmare/list/tftlatam/detail'>figmare</a>
Silent Witnesses,2023,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/mat25/list/topfilmtwitter-latinoamerica-tftlatam/detail'>mat25</a>
The Abandoned,1945,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/dr_akkar/list/tftlatam/detail'>dr_akkar</a>
The Dance of Reality,2013,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/fabiovg/list/tftlatam/detail'>fabiovg</a>
The Deceased,1965,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/paula_arantzazu/list/tftlatam/detail'>paula_arantzazu</a>
The Given Word,1962,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/manuelsanbai/list/tft-latam/detail'>manuelsanbai</a>
The Motorcycle Diaries,2004,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/colmener/list/tftlatam/detail'>colmener</a>
The Place Without Limits,1978,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/simonsds/list/borrador-tftlatam/detail'>simonsds</a>
The Unloved Woman,1949,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/lobo_lopez/list/tftlatinoamerica/detail'>lobo_lopez</a>
The Wick,2003,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/aixa72/list/tftlatam/detail'>aixa72</a>
This Night I'll Possess Your Corpse,1967,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/xzetaprobe/list/tftlatam/detail'>xzetaprobe</a>
Untouched,1954,5 puntos con 1 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/alonsodvt/list/topfilmtuiter-latinoamerica-tftlatam/detail'>alonsodvt</a>
A Letter of Love,1943,"4 puntos con 3 menciones. Elegida por:<p>2 puntos: <a href='https://letterboxd.com/will_llermo/list/tftlatinoamerica/detail'>will_llermo</a> <br> 1 puntos: <a href='https://letterboxd.com/paloma55/list/tft-latinoamerica/detail'>paloma55</a>, <a href='https://letterboxd.com/jjm_24/list/tftlatam/detail'>jjm_24</a>"
Alucarda,1977,4 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/synthemesco/list/tft-latinoamerica/detail'>synthemesco</a> <br> 1 puntos: <a href='https://letterboxd.com/filmandera/list/tftlatam/detail'>filmandera</a>
And So It Is,1966,4 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/bracero/list/tftlatam/detail'>bracero</a> <br> 1 puntos: <a href='https://letterboxd.com/danielquinn/list/tftlatam/detail'>danielquinn</a>
Brasil,1981,"4 puntos con 2 menciones. Elegida por:<p>2 puntos: <a href='https://letterboxd.com/ezequiel2517/list/tftlatam/detail'>ezequiel2517</a>, <a href='https://letterboxd.com/guillehormigo/list/tftlatam/detail'>guillehormigo</a>"
"Safo, historia de una pasión",1943,"4 puntos con 2 menciones. Elegida por:<p>2 puntos: <a href='https://letterboxd.com/utges/list/tftlatam/detail'>utges</a>, <a href='https://letterboxd.com/ninotchka/list/tftlatam/detail'>ninotchka</a>"
Surcos de sangre,1950,4 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/ninotchka/list/tftlatam/detail'>ninotchka</a> <br> 1 puntos: <a href='https://letterboxd.com/pauixitador/list/tftlatinoamerica/detail'>pauixitador</a>
The Princess of France,2014,"4 puntos con 2 menciones. Elegida por:<p>2 puntos: <a href='https://letterboxd.com/bergmantonioni/list/tftlatam/detail'>bergmantonioni</a>, <a href='https://letterboxd.com/paula_arantzazu/list/tftlatam/detail'>paula_arantzazu</a>"
¡Que vivan los crotos!,1990,4 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/jal90/list/tftlatam-1/detail'>jal90</a> <br> 1 puntos: <a href='https://letterboxd.com/batty/list/tft-latinoamerica/detail'>batty</a>
Antonio One Two Three,2017,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/colmener/list/tftlatam/detail'>colmener</a>
Bitter Cane,1983,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/alonsodvt/list/topfilmtuiter-latinoamerica-tftlatam/detail'>alonsodvt</a>
Bordando la frontera,1986,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/migblah/list/tft-latinoamerica/detail'>migblah</a>
Chuquiago,1977,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/figmare/list/tftlatam/detail'>figmare</a>
Communiqué From Argentina,1978,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/paula_arantzazu/list/tftlatam/detail'>paula_arantzazu</a>
Cronos,1992,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/simonsds/list/borrador-tftlatam/detail'>simonsds</a>
Endless Poetry,2016,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/fabiovg/list/tftlatam/detail'>fabiovg</a>
God Bless You,1948,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/figmare/list/tftlatam/detail'>figmare</a>
Guanabacoa: Chronicle of My Family,1966,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/heelena9/list/tft-cine-latinoamericano/detail'>heelena9</a>
I'm Still Here,2024,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/anaavellaneda/list/tft-lta/detail'>anaavellaneda</a>
Identifying Features,2020,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/marioquema/list/tftlatam/detail'>marioquema</a>
Killed the Family and Went to the Movies,1969,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/xzetaprobe/list/tftlatam/detail'>xzetaprobe</a>
Longitud de Guerra,1976,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/explodingboy/list/tftlatam/detail'>explodingboy</a>
Mata Atlântica,2016,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/jarsito/list/tft-latinoamerica/detail'>jarsito</a>
Miss Mary,1986,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/mat25/list/topfilmtwitter-latinoamerica-tftlatam/detail'>mat25</a>
Neighboring Sounds,2012,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/marialebernedo/list/tftlatam-top-filmtuiter-latinoamerica/detail'>marialebernedo</a>
Orpheus and Eurydice,1976,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/pauixitador/list/tftlatinoamerica/detail'>pauixitador</a>
Pixote,1980,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/jal90/list/tftlatam-1/detail'>jal90</a>
Puchuncaví,2014,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/paula_arantzazu/list/tftlatam/detail'>paula_arantzazu</a>
Spectrum Restoration,2022,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/paula_arantzazu/list/tftlatam/detail'>paula_arantzazu</a>
Stories of the Revolution,1960,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/heelena9/list/tft-cine-latinoamericano/detail'>heelena9</a>
Story of a Great Love,1942,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/migblah/list/tft-latinoamerica/detail'>migblah</a>
Teat Monteok: The Tale of the God of Lightning,1985,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/alonsodvt/list/topfilmtuiter-latinoamerica-tftlatam/detail'>alonsodvt</a>
The Enemy Blood,1971,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/dr_akkar/list/tftlatam/detail'>dr_akkar</a>
The Hand in the Trap,1961,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/danielquinn/list/tftlatam/detail'>danielquinn</a>
The Heiresses,2018,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/mat25/list/topfilmtwitter-latinoamerica-tftlatam/detail'>mat25</a>
The Man from Maisinicu,1973,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/marioiglesias/list/tftlatam/detail'>marioiglesias</a>
The Mouth of the Wolf,1988,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/alonsodvt/list/topfilmtuiter-latinoamerica-tftlatam/detail'>alonsodvt</a>
The Reasons of the Heart,2011,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/bergmantonioni/list/tftlatam/detail'>bergmantonioni</a>
The Rose Seller,1998,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/filmandera/list/tftlatam/detail'>filmandera</a>
Thresholds,1980,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/alonsodvt/list/topfilmtuiter-latinoamerica-tftlatam/detail'>alonsodvt</a>
Tlayucan,1962,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/mat25/list/topfilmtwitter-latinoamerica-tftlatam/detail'>mat25</a>
To Each His Own Life,1960,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/dr_akkar/list/tftlatam/detail'>dr_akkar</a>
Valentin de las Sierras,1968,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/alonsodvt/list/topfilmtuiter-latinoamerica-tftlatam/detail'>alonsodvt</a>
Yanco,1961,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/dr_akkar/list/tftlatam/detail'>dr_akkar</a>
brazil is thee haiti is (t)here,2020,4 puntos con 1 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/xzetaprobe/list/tftlatam/detail'>xzetaprobe</a>
"São Paulo, Incorporated",1965,"3 puntos con 3 menciones. Elegida por:<p>1 puntos: <a href='https://letterboxd.com/borinot/list/tftlatam/detail'>borinot</a>, <a href='https://letterboxd.com/fabiovg/list/tftlatam/detail'>fabiovg</a>, <a href='https://letterboxd.com/rachelmygod/list/tftlatam/detail'>rachelmygod</a>"
Central Station,1998,3 puntos con 2 menciones. Elegida por:<p>2 puntos: <a href='https://letterboxd.com/simonsds/list/borrador-tftlatam/detail'>simonsds</a> <br> 1 puntos: <a href='https://letterboxd.com/colmener/list/tftlatam/detail'>colmener</a>
Hardly a Criminal,1949,3 puntos con 2 menciones. Elegida por:<p>2 puntos: <a href='https://letterboxd.com/manuelsanbai/list/tft-latam/detail'>manuelsanbai</a> <br> 1 puntos: <a href='https://letterboxd.com/explodingboy/list/tftlatam/detail'>explodingboy</a>
Odd Number,1962,3 puntos con 2 menciones. Elegida por:<p>2 puntos: <a href='https://letterboxd.com/danielquinn/list/tftlatam/detail'>danielquinn</a> <br> 1 puntos: <a href='https://letterboxd.com/rachelmygod/list/tftlatam/detail'>rachelmygod</a>
Runan Caycu,1973,3 puntos con 2 menciones. Elegida por:<p>2 puntos: <a href='https://letterboxd.com/marialebernedo/list/tftlatam-top-filmtuiter-latinoamerica/detail'>marialebernedo</a> <br> 1 puntos: <a href='https://letterboxd.com/bracero/list/tftlatam/detail'>bracero</a>
The Circular Scene,1982,3 puntos con 2 menciones. Elegida por:<p>2 puntos: <a href='https://letterboxd.com/migblah/list/tft-latinoamerica/detail'>migblah</a> <br> 1 puntos: <a href='https://letterboxd.com/ezequiel2517/list/tftlatam/detail'>ezequiel2517</a>
The Great Movement,2021,3 puntos con 2 menciones. Elegida por:<p>2 puntos: <a href='https://letterboxd.com/marioquema/list/tftlatam/detail'>marioquema</a> <br> 1 puntos: <a href='https://letterboxd.com/vareludo/list/tftlatam/detail'>vareludo</a>
Through the Ruins,1982,3 puntos con 2 menciones. Elegida por:<p>2 puntos: <a href='https://letterboxd.com/batty/list/tft-latinoamerica/detail'>batty</a> <br> 1 puntos: <a href='https://letterboxd.com/luisru/list/tft-latam/detail'>luisru</a>
79 Springs,1969,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/ezequiel2517/list/tftlatam/detail'>ezequiel2517</a>
Autopsy of a Ghost,1968,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/dr_akkar/list/tftlatam/detail'>dr_akkar</a>
Bang Bang,1971,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/diogoserafim/list/tft-latam/detail'>diogoserafim</a>
Chewing Gum,1968,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/dr_akkar/list/tftlatam/detail'>dr_akkar</a>
Colombia 70,1970,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/migblah/list/tft-latinoamerica/detail'>migblah</a>
Color,1955,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/alonsodvt/list/topfilmtuiter-latinoamerica-tftlatam/detail'>alonsodvt</a>
Dar la cara,1962,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/marioiglesias/list/tftlatam/detail'>marioiglesias</a>
Dry Ground Burning,2022,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/xzetaprobe/list/tftlatam/detail'>xzetaprobe</a>
El Aleph,2005,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/alonsodvt/list/topfilmtuiter-latinoamerica-tftlatam/detail'>alonsodvt</a>
El compadre Mendoza,1934,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/marcos_m_rom/list/tft-latinoamerica/detail'>marcos_m_rom</a>
Homework,1991,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/ezequiel2517/list/tftlatam/detail'>ezequiel2517</a>
"I, the Worst of All",1990,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/mat25/list/topfilmtwitter-latinoamerica-tftlatam/detail'>mat25</a>
Julio Begins in July,1979,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/jasikedevicius/list/tftlatam/detail'>jasikedevicius</a>
La Choca,1974,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/dr_akkar/list/tftlatam/detail'>dr_akkar</a>
Let's Go with Pancho Villa!,1936,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/diogoserafim/list/tft-latam/detail'>diogoserafim</a>
Life Sentence,1979,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/alonsodvt/list/topfilmtuiter-latinoamerica-tftlatam/detail'>alonsodvt</a>
Man Facing Southeast,1986,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/colmener/list/tftlatam/detail'>colmener</a>
Maria Candelaria,1944,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/simonsds/list/borrador-tftlatam/detail'>simonsds</a>
Nazareno Cruz and the Wolf,1975,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/jasikedevicius/list/tftlatam/detail'>jasikedevicius</a>
Night Falls,1952,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/dr_akkar/list/tftlatam/detail'>dr_akkar</a>
No es por gusto,1981,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/paula_arantzazu/list/tftlatam/detail'>paula_arantzazu</a>
Nobody's Wife,1982,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/danielquinn/list/tftlatam/detail'>danielquinn</a>
O Canto da Saudade,1952,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/explodingboy/list/tftlatam/detail'>explodingboy</a>
On the Empty Balcony,1961,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/mann_ohne_namen/list/tftlatam/detail'>mann_ohne_namen</a>
"Our Voice of Earth, Memory and Future",1982,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/pauixitador/list/tftlatinoamerica/detail'>pauixitador</a>
P3nd3jo5,2013,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/xzetaprobe/list/tftlatam/detail'>xzetaprobe</a>
Paula contra la mitad más uno,1971,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/guillehormigo/list/tftlatam/detail'>guillehormigo</a>
Rodrigo D. No Future,1990,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/explodingboy/list/tftlatam/detail'>explodingboy</a>
"Seen, Not Seen",2013,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/ezequiel2517/list/tftlatam/detail'>ezequiel2517</a>
Son of the Bride,2001,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/anaavellaneda/list/tft-lta/detail'>anaavellaneda</a>
"São Paulo, a Metropolitan Symphony",1929,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/albertomilano/list/tft-latinoamerica/detail'>albertomilano</a>
The Aura,2005,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/colmener/list/tftlatam/detail'>colmener</a>
The Barracks,1945,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/jjm_24/list/tftlatam/detail'>jjm_24</a>
The Battle of Chile: Part III,1979,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/heelena9/list/tft-cine-latinoamericano/detail'>heelena9</a>
The Blonds,2003,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/jasikedevicius/list/tftlatam/detail'>jasikedevicius</a>
The Brute,1953,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/simonsds/list/borrador-tftlatam/detail'>simonsds</a>
The Currents,2025,3 puntos con 1 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/mann_ohne_namen/list/tftlatam/detail'>mann_ohne_namen</a>
