Title,Year,url_peli,Review,tmdb_type,tmdb_id,nviews
La Promesse,1996,/film/la-promesse/,1,movie,24183,15181
Letters from Alou,1990,/film/letters-from-alou/,1,movie,95613,228
Liar Liar,1997,/film/liar-liar/,1,movie,1624,601070
Lisbon Story,1994,/film/lisbon-story/,1,movie,390,8980
Live Flesh,1997,/film/live-flesh/,1,movie,267,55458
Living on the River Agano,1992,/film/living-on-the-river-agano/,1,movie,383578,191
Lodz Symphony,1993,/film/lodz-symphony/,1,movie,258269,455
London,1994,/film/london-1994/,1,movie,121655,3270
Making of 'Dreams',1990,/film/making-of-dreams/,1,movie,412365,591
Marius and Jeannette,1997,/film/marius-and-jeannette/,1,movie,64968,2023
Mary Shelley's Frankenstein,1994,/film/mary-shelleys-frankenstein/,1,movie,3036,67328
Mary from Beijing,1992,/film/mary-from-beijing/,1,movie,255786,190
Melons (At A Loss),1998,/film/melons-at-a-loss/,1,movie,638743,1396
Memento Mori,1999,/film/memento-mori-1999/,1,movie,54111,6389
Menace II Society,1993,/film/menace-ii-society/,1,movie,9516,96276
Motel Cactus,1997,/film/motel-cactus/,1,movie,153423,340
Mother,1996,/film/mother-1996/,1,movie,27265,10626
Motorcycle Gang,1994,/film/motorcycle-gang/,1,movie,203066,326
Moving In,1993,/film/moving-in-1993/,1,movie,392744,818
Moxon’s Mechanick Exercises or the Doctrine of Handy-Works Applied to the Art of Printing,1999,/film/moxons-mechanick-exercises-or-the-doctrine-of-handy-works-applied-to-the-art-of-printing/,1,movie,473674,107
Muppets from Space,1999,/film/muppets-from-space/,1,movie,10208,61783
Murmur of Youth,1997,/film/murmur-of-youth/,1,movie,125085,3550
My Neighbors the Yamadas,1999,/film/my-neighbors-the-yamadas/,1,movie,16198,64588
NEKO-MIMI,1993,/film/neko-mimi/,1,movie,549347,1937
Night Falls on Manhattan,1996,/film/night-falls-on-manhattan/,1,movie,46027,6158
Ninja Scroll,1993,/film/ninja-scroll/,1,movie,14282,45705
Nirvana,1997,/film/nirvana/,1,movie,8765,4236
Notting Hill,1999,/film/notting-hill/,1,movie,509,1375436
O Vigilante,1992,/film/o-vigilante/,1,movie,183035,677
Of Mice and Men,1992,/film/of-mice-and-men-1992/,1,movie,9609,79148
On Earth as It Is in Heaven,1995,/film/on-earth-as-it-is-in-heaven/,1,movie,36505,1842
Pola X,1999,/film/pola-x/,1,movie,35717,9783
Pretty Woman,1990,/film/pretty-woman/,1,movie,114,1336251
Queen Margot,1994,/film/queen-margot-1994/,1,movie,10452,24620
Reality Bites,1994,/film/reality-bites/,1,movie,2788,135873
Road Movie or What I Learned in a Buick Station Wagon,1991,/film/road-movie-or-what-i-learned-in-a-buick-station/,1,movie,558686,481
Romance,1999,/film/romance-1999/,1,movie,26338,15095
Rough Riders,1997,/film/rough-riders/,1,tv,47093,843
Secrets of the Heart,1997,/film/secrets-of-the-heart/,1,movie,92603,1170
Sitcom,1998,/film/sitcom/,1,movie,46761,7330
Sopyonje,1993,/film/sopyonje/,1,movie,124315,2754
Splendor,1999,/film/splendor-1999/,1,movie,35122,10562
Summer of Love,1994,/film/summer-of-love/,1,movie,81316,37
Tank Girl,1995,/film/tank-girl/,1,movie,9067,60733
"The Adventures of Priscilla, Queen of the Desert",1994,/film/the-adventures-of-priscilla-queen-of-the-desert/,1,movie,2759,120607
The Bird People in China,1998,/film/the-bird-people-in-china/,1,movie,28638,4770
The Bird of Happiness,1993,/film/the-bird-of-happiness/,1,movie,167777,188
The Birth of Love,1993,/film/the-birth-of-love/,1,movie,84003,1328
The Decline of Western Civilization Part III,1998,/film/the-decline-of-western-civilization-part-iii/,1,movie,44848,7316
The Faculty,1998,/film/the-faculty/,1,movie,9276,188594
The Idiots,1998,/film/the-idiots/,1,movie,452,62620
The Last Boy Scout,1991,/film/the-last-boy-scout/,1,movie,9319,83696
The Last Days of Chez Nous,1992,/film/the-last-days-of-chez-nous/,1,movie,41772,1445
The Last of the Mohicans,1992,/film/the-last-of-the-mohicans-1992/,1,movie,9361,223081
The Legend of the Swordsman,1992,/film/the-legend-of-the-swordsman/,1,movie,18672,3416
The Mandarin,1995,/film/the-mandarin-1995/,1,movie,229884,327
The Mummy,1999,/film/the-mummy-1999/,1,movie,564,952078
The Nantes Triptych,1992,/film/the-nantes-triptych/,1,movie,875018,24
The Sect,1991,/film/the-sect/,1,movie,38706,8096
The Sheltering Sky,1990,/film/the-sheltering-sky/,1,movie,24016,13553
The Spiral,1998,/film/the-spiral-1998/,1,movie,9706,7775
Three Days,1991,/film/three-days-1991/,1,movie,88860,1873
Three Days in Greece,1991,/film/three-days-in-greece/,1,movie,365421,106
Timeless Bottomless Bad Movie,1997,/film/timeless-bottomless-bad-movie/,1,movie,101348,3075
Treasure of the Bitch Islands,1990,/film/treasure-of-the-bitch-islands/,1,movie,66546,449
Tromeo & Juliet,1996,/film/tromeo-juliet/,1,movie,16233,14602
"Wax, or The Discovery of Television Among the Bees",1991,/film/wax-or-the-discovery-of-television-among-the-bees/,1,movie,54400,4690
Welcome Home,1995,/film/welcome-home-1995/,1,movie,239328,512
Yumeji,1991,/film/yumeji/,1,movie,110903,3112
removed,1999,/film/removed/,1,movie,152921,2164
